Row number,Date,Mainland Air Temp,Humidity (%),Direction (A),Wind Speed (A),Gusting,Atmospheric Pressure (IN),Precipitation Rate,Bay Temp,Salinity,LBI Air Temp,Ocean Temp,Onshore,upwelling_flag,upwelling_pred_naive
2316,2025-09-05 10:00:00,26.4,69.0,9,6.7,9.5,29.91,0.0,23.11,29.8,25.1,22.1,0,0,0
2317,2025-09-05 11:00:00,29.1,61.0,9,9.3,12.5,29.91,0.0,23.29,29.68,25.2,22.1,0,0,0
2318,2025-09-05 12:00:00,30.3,55.0,8,7.8,13.6,29.91,0.0,23.46,29.51,25.4,22.0,1,0,0
2319,2025-09-05 13:00:00,29.6,57.0,9,9.8,15.7,29.9,0.0,23.55,29.16,26.4,22.1,0,0,0
2320,2025-09-05 14:00:00,29.0,56.0,8,14.8,23.6,29.9,0.0,23.69,29.09,26.1,22.1,1,0,0
2321,2025-09-05 15:00:00,29.1,91.0,9,10.3,16.6,29.88,0.0,23.62,29.08,25.9,22.2,0,0,0
2322,2025-09-05 16:00:00,21.9,84.0,8,7.8,12.7,29.83,0.0,23.52,29.39,25.8,22.3,1,0,0
2323,2025-09-05 17:00:00,21.2,86.0,0,3.7,5.2,29.84,0.0,24.06,30.13,26.3,22.4,0,0,0
2324,2025-09-05 18:00:00,20.3,87.0,0,5.7,10.1,29.86,0.0,24.37,30.21,25.1,22.4,0,0,0
2325,2025-09-05 19:00:00,19.8,88.0,0,5.5,10.3,29.88,0.0,23.92,30.44,25.7,22.4,0,0,0
2326,2025-09-05 20:00:00,20.5,88.0,0,6.1,10.1,29.89,0.0,24.07,30.52,23.5,22.4,0,0,0
2327,2025-09-05 21:00:00,23.0,81.0,10,4.5,7.6,29.91,0.0,23.92,30.64,23.3,22.4,0,0,0
2328,2025-09-05 22:00:00,26.4,69.0,9,6.7,9.5,29.91,0.0,24.24,30.46,23.2,22.4,0,0,0
2329,2025-09-05 23:00:00,29.1,61.0,9,7.2,10.5,29.91,0.0,24.04,30.41,23.1,22.4,0,0,0
2330,2025-09-06 00:00:00,22.9,83.0,9,8.5,12.2,29.95,0.0,23.95,30.41,22.8,22.3,0,0,0
2331,2025-09-06 01:00:00,22.7,83.0,9,9.1,15.8,29.94,0.0,23.9,30.22,22.7,22.2,0,0,0
2332,2025-09-06 02:00:00,22.6,84.0,9,7.0,12.6,29.93,0.0,23.53,29.67,21.9,22.2,0,0,0
2333,2025-09-06 03:00:00,22.6,87.0,9,5.4,8.7,29.92,0.0,23.42,29.37,21.1,22.1,0,0,0
2334,2025-09-06 04:00:00,22.6,90.0,9,7.2,11.4,29.91,0.0,23.32,29.09,20.6,22.3,0,0,0
2335,2025-09-06 05:00:00,22.6,91.0,9,6.2,9.4,29.91,0.0,23.33,29.06,20.6,22.3,0,0,0
2336,2025-09-06 06:00:00,22.6,92.0,9,6.3,9.7,29.92,0.0,23.3,29.28,19.7,22.3,0,0,0
2337,2025-09-06 07:00:00,22.4,93.0,9,7.2,9.9,29.93,0.0,23.51,29.97,19.3,22.3,0,0,0
2338,2025-09-06 08:00:00,23.3,93.0,9,7.1,10.5,29.93,0.0,23.52,30.37,18.7,22.3,0,0,0
2339,2025-09-06 09:00:00,25.4,84.0,9,9.8,14.5,29.93,0.0,23.61,30.16,19.0,22.3,0,0,0
2340,2025-09-06 10:00:00,27.6,95.0,9,10.5,14.4,29.93,0.0,23.66,30.45,18.7,22.3,0,0,0
2341,2025-09-06 11:00:00,28.3,73.0,9,12.1,18.3,29.92,0.0,23.79,30.42,18.4,22.2,0,0,0
2342,2025-09-06 12:00:00,29.2,71.0,9,13.8,24.3,29.91,0.0,23.94,29.88,18.2,22.2,0,0,0
2343,2025-09-06 13:00:00,29.8,68.0,9,12.9,18.7,29.9,0.0,23.07,29.61,26.4,22.2,0,0,0
2344,2025-09-06 14:00:00,29.9,95.0,9,12.6,18.6,29.88,0.0,24.26,29.42,26.1,22.3,0,0,0
2345,2025-09-06 15:00:00,30.2,65.0,9,14.1,21.2,29.95,0.0,24.39,29.81,25.9,22.3,0,0,0
2346,2025-09-06 16:00:00,28.5,67.0,13,5.2,10.3,29.97,0.0,24.29,28.89,25.8,22.3,0,0,0
2347,2025-09-06 17:00:00,27.6,75.0,9,6.1,9.0,29.84,0.0,24.25,28.91,26.3,22.4,0,0,0
2348,2025-09-06 18:00:00,25.8,78.0,9,6.1,10.6,29.87,0.0,24.41,29.77,25.1,22.5,0,0,0
2349,2025-09-06 19:00:00,24.1,84.0,11,1.6,2.7,29.9,0.0,24.75,30.34,25.7,22.4,0,0,0
2350,2025-09-06 20:00:00,22.9,90.0,3,1.0,2.0,29.92,0.29,24.6,30.54,23.5,22.5,1,0,0
2351,2025-09-06 21:00:00,22.5,92.0,9,0.2,1.8,29.94,0.24,24.44,29.69,23.3,22.5,0,0,0
2352,2025-09-06 22:00:00,22.1,93.0,5,1.2,2.0,29.93,0.11,24.46,30.3,23.2,22.5,0,0,0
2353,2025-09-06 23:00:00,22.0,94.0,11,0.0,0.9,29.93,0.12,24.46,30.25,23.1,22.5,0,0,0
2354,2025-09-07 00:00:00,21.8,94.0,4,0.0,0.7,29.93,0.0,24.1,28.96,22.8,22.5,1,0,0
2355,2025-09-07 01:00:00,21.2,94.0,0,1.6,2.2,29.93,0.0,24.18,29.39,22.7,22.5,0,0,0
2356,2025-09-07 02:00:00,20.2,94.0,0,3.6,6.8,29.93,0.0,24.01,29.23,21.9,22.4,0,0,0
2357,2025-09-07 03:00:00,18.5,94.0,0,4.4,8.0,29.93,0.03,23.91,29.23,21.1,22.4,0,0,0
2358,2025-09-07 04:00:00,18.4,94.0,0,3.0,5.1,29.92,0.02,23.86,28.86,20.6,22.4,0,0,0
2359,2025-09-07 05:00:00,18.1,94.0,0,2.6,4.7,29.92,0.0,23.77,29.0,20.6,22.4,0,0,0
2360,2025-09-07 06:00:00,17.6,95.0,0,3.2,5.7,29.93,0.0,23.64,29.31,20.8,22.4,0,0,0
2361,2025-09-07 07:00:00,17.6,95.0,0,4.1,8.1,29.96,0.0,23.52,29.56,19.7,22.4,0,0,0
2362,2025-09-07 08:00:00,16.9,95.0,0,2.6,5.2,29.98,0.0,23.47,29.74,19.3,22.4,0,0,0
2363,2025-09-07 09:00:00,16.6,95.0,0,4.1,7.0,29.98,0.0,23.45,29.58,18.7,22.4,0,0,0
2364,2025-09-07 10:00:00,16.6,95.0,0,1.8,3.9,30.01,0.03,23.41,29.56,19.0,22.4,0,0,0
2365,2025-09-07 11:00:00,16.8,95.0,0,2.9,4.6,30.01,0.09,23.38,29.58,18.7,22.3,0,0,0
2366,2025-09-07 12:00:00,17.2,95.0,0,2.5,4.4,30.02,0.02,23.48,28.99,18.4,22.3,0,0,0
2367,2025-09-07 13:00:00,17.1,95.0,0,2.7,5.4,30.02,0.13,23.5,28.8,18.2,22.3,0,0,0
2368,2025-09-07 14:00:00,17.7,95.0,0,1.7,3.4,30.01,0.02,23.46,28.78,18.1,22.3,0,0,0
2369,2025-09-07 15:00:00,18.2,95.0,0,2.3,3.4,30.01,0.01,23.38,28.75,18.2,22.3,0,0,0
2370,2025-09-07 16:00:00,18.3,93.0,0,1.4,3.0,30.01,0.0,23.3,28.87,18.7,22.3,0,0,0
2371,2025-09-07 17:00:00,18.5,93.0,0,0.4,1.8,30.0,0.0,23.24,29.01,18.9,22.3,0,0,0
2372,2025-09-07 18:00:00,18.8,92.0,0,1.6,2.4,30.01,0.0,23.19,29.33,19.2,22.2,0,0,0
2373,2025-09-07 19:00:00,18.8,91.0,0,1.0,2.0,30.02,0.0,22.96,29.69,19.6,22.2,0,0,0
2374,2025-09-07 20:00:00,18.4,91.0,0,2.0,3.0,30.05,0.0,22.96,29.46,19.7,22.2,0,0,0
2375,2025-09-07 21:00:00,17.8,91.0,0,0.6,2.4,30.07,0.0,22.76,30.31,19.9,22.2,0,0,0
2376,2025-09-07 22:00:00,16.9,92.0,0,2.0,4.5,30.09,0.0,22.29,30.42,19.9,22.2,0,0,0
2377,2025-09-07 23:00:00,16.3,93.0,0,1.6,3.1,30.1,0.0,22.54,30.24,19.8,22.2,0,0,0
2378,2025-09-08 00:00:00,16.3,94.0,0,2.8,4.8,30.11,0.0,22.79,30.0,19.5,22.2,0,0,0
2379,2025-09-08 01:00:00,15.9,94.0,0,2.7,5.1,30.13,0.0,22.82,29.31,19.2,22.2,0,0,0
2380,2025-09-08 02:00:00,14.8,93.0,0,4.6,9.6,30.12,0.0,22.77,29.28,18.7,22.2,0,0,0
2381,2025-09-08 03:00:00,14.5,90.0,0,4.2,7.4,30.12,0.0,22.58,29.5,18.4,22.2,0,0,0
2382,2025-09-08 04:00:00,14.3,88.0,1,5.0,10.3,30.1,0.0,22.47,29.52,17.9,22.2,1,0,0
2383,2025-09-08 05:00:00,14.1,87.0,1,5.0,9.9,30.15,0.0,22.49,29.3,18.2,22.2,1,0,0
2384,2025-09-08 06:00:00,14.2,85.0,1,4.5,8.1,30.18,0.0,22.39,29.31,17.9,22.2,1,0,0
2385,2025-09-08 07:00:00,13.7,84.0,1,4.4,7.4,30.2,0.0,22.25,29.43,17.8,22.1,1,0,0
2386,2025-09-08 08:00:00,14.2,79.0,1,4.6,9.7,30.22,0.0,21.85,29.64,17.4,22.1,1,0,0
2387,2025-09-08 09:00:00,16.8,71.0,0,6.2,10.5,30.24,0.0,21.8,29.8,18.1,22.1,0,0,0
2388,2025-09-08 10:00:00,17.3,69.0,0,5.2,9.9,30.25,0.0,21.79,30.19,18.9,22.1,0,0,0
2389,2025-09-08 11:00:00,18.3,67.0,0,6.3,9.9,30.26,0.0,21.9,29.85,19.3,22.1,0,0,0
2390,2025-09-08 12:00:00,20.3,55.0,0,7.1,12.5,30.26,0.0,22.13,29.78,19.6,22.0,0,0,0
2391,2025-09-08 13:00:00,20.7,53.0,0,8.1,13.9,30.24,0.0,22.17,29.91,19.8,22.0,0,0,0
2392,2025-09-08 14:00:00,20.9,47.0,0,7.5,12.9,30.22,0.0,22.46,29.74,19.9,22.0,0,0,0
2393,2025-09-08 15:00:00,21.3,50.0,0,6.8,13.1,30.2,0.0,22.42,29.83,20.3,22.0,0,0,0
2394,2025-09-08 16:00:00,21.2,50.0,3,5.6,11.4,30.2,0.0,22.39,29.84,20.6,22.0,1,0,0
2395,2025-09-08 17:00:00,20.8,50.0,2,3.9,8.9,30.2,0.0,22.32,29.69,20.9,22.0,1,0,0
2396,2025-09-08 18:00:00,19.9,55.0,3,3.4,10.2,30.21,0.0,22.2,29.53,20.6,22.1,1,0,0
2397,2025-09-08 19:00:00,18.5,64.0,3,1.6,4.3,30.21,0.0,22.07,29.73,20.1,22.1,1,0,0
2398,2025-09-08 20:00:00,16.6,70.0,0,1.6,6.5,30.22,0.0,22.07,29.67,19.9,22.1,0,0,0
2399,2025-09-08 21:00:00,15.8,73.0,0,1.6,2.7,30.22,0.0,22.18,30.03,20.1,22.1,0,0,0
2400,2025-09-08 22:00:00,15.6,76.0,0,2.1,4.0,30.24,0.0,22.04,30.38,20.1,22.1,0,0,0
2401,2025-09-08 23:00:00,15.3,77.0,0,2.5,3.9,30.24,0.0,22.91,30.27,20.0,22.0,0,0,0
2402,2025-09-09 00:00:00,20.8,76.0,0,1.9,3.4,30.23,0.0,21.85,30.9,20.1,22.0,0,0,0
2403,2025-09-09 01:00:00,20.1,77.0,0,1.6,3.3,30.24,0.0,21.54,30.47,20.0,22.0,0,0,0
2404,2025-09-09 02:00:00,19.7,79.0,0,1.5,3.3,30.22,0.0,21.47,30.37,20.0,22.0,0,0,0
2405,2025-09-09 03:00:00,13.3,83.0,0,1.2,3.1,30.2,0.0,21.52,30.48,19.9,21.9,0,0,0
2406,2025-09-09 04:00:00,11.8,85.0,0,2.8,3.4,30.21,0.0,21.59,30.41,20.1,21.9,0,0,0
2407,2025-09-09 05:00:00,11.3,88.0,0,3.1,4.0,30.21,0.0,21.45,30.43,19.9,21.9,0,0,0
2408,2025-09-09 06:00:00,11.1,89.0,0,2.3,4.0,30.22,0.0,21.37,30.32,19.7,21.9,0,0,0
2409,2025-09-09 07:00:00,15.9,80.0,0,4.8,10.6,30.23,0.0,21.11,30.0,19.7,21.9,0,0,0
2410,2025-09-09 08:00:00,18.3,69.0,0,7.9,13.1,30.24,0.0,20.63,29.87,19.8,21.9,0,0,0
2411,2025-09-09 09:00:00,19.9,64.0,0,6.6,13.3,30.24,0.0,20.7,30.32,20.5,21.9,0,0,0
2412,2025-09-09 10:00:00,20.6,61.0,0,7.7,17.0,30.24,0.0,21.66,31.42,20.7,21.8,0,0,0
2413,2025-09-09 11:00:00,21.2,63.0,0,9.8,17.9,30.25,0.0,22.06,31.54,20.8,21.8,0,0,0
2414,2025-09-09 12:00:00,21.0,68.0,0,8.8,14.7,30.25,0.0,21.67,31.05,20.8,21.8,0,0,0
2415,2025-09-09 13:00:00,21.1,68.0,0,8.2,14.5,30.24,0.0,21.64,31.08,20.9,21.7,0,0,0
2416,2025-09-09 14:00:00,21.2,68.0,0,8.3,13.8,30.24,0.0,21.67,30.94,20.9,21.7,0,0,0
2417,2025-09-09 15:00:00,20.8,67.0,0,15.8,13.2,30.22,0.0,21.81,31.18,20.9,21.7,0,0,0
2418,2025-09-09 16:00:00,20.7,64.0,0,8.9,16.6,30.21,0.0,21.85,31.2,20.9,21.8,0,0,0
2419,2025-09-09 17:00:00,20.3,65.0,0,9.6,16.2,30.21,0.0,21.64,30.92,20.7,21.8,0,0,0
2420,2025-09-09 18:00:00,20.0,68.0,0,9.3,17.2,30.2,0.0,21.62,30.99,20.7,21.8,0,0,0
2421,2025-09-09 19:00:00,19.3,70.0,0,6.6,11.8,30.19,0.0,21.15,30.53,20.5,21.8,0,0,0
2422,2025-09-09 20:00:00,19.2,90.0,0,8.3,14.7,30.19,0.0,20.69,29.95,20.4,21.8,0,0,0
2423,2025-09-09 21:00:00,19.3,71.0,0,7.8,15.4,30.19,0.0,21.04,30.32,20.5,21.8,0,0,0
2424,2025-09-09 22:00:00,19.3,73.0,0,9.4,15.6,30.18,0.0,21.57,31.43,20.3,21.8,0,0,0
2425,2025-09-09 23:00:00,19.3,77.0,0,6.5,12.8,30.17,0.0,21.5,31.52,20.5,21.8,0,0,0
2426,2025-09-10 00:00:00,19.4,78.0,0,7.0,12.3,30.2,0.0,21.14,31.51,20.5,21.7,0,0,0
2427,2025-09-10 01:00:00,18.8,85.0,0,6.0,12.2,30.16,0.0,21.26,31.39,19.7,21.7,0,0,0
2428,2025-09-10 02:00:00,18.4,91.0,0,4.2,12.5,30.15,0.0,20.63,30.52,20.3,21.7,0,0,0
2429,2025-09-10 03:00:00,18.6,92.0,0,5.8,11.5,30.13,0.05,20.62,30.64,20.2,21.7,0,0,0
2430,2025-09-10 04:00:00,18.6,93.0,0,6.0,12.2,30.12,0.04,20.94,31.01,20.2,21.7,0,0,0
2431,2025-09-10 05:00:00,18.2,93.0,0,4.6,9.1,30.11,0.02,21.28,31.48,20.1,21.7,0,0,0
2432,2025-09-10 06:00:00,18.1,94.0,0,8.5,15.5,30.11,0.03,21.13,31.31,19.6,21.7,0,0,0
2433,2025-09-10 07:00:00,18.1,94.0,0,7.6,12.7,30.11,0.06,20.89,30.88,19.6,21.7,0,0,0
2434,2025-09-10 08:00:00,18.2,95.0,0,8.8,12.6,30.1,0.03,20.59,30.35,19.6,21.6,0,0,0
2435,2025-09-10 09:00:00,18.1,95.0,0,7.3,13.4,30.09,0.02,20.32,29.74,19.4,21.6,0,0,0
2436,2025-09-10 10:00:00,18.1,95.0,0,10.2,19.6,30.1,0.01,20.48,30.31,19.4,21.6,0,0,0
2437,2025-09-10 11:00:00,18.2,95.0,0,7.1,12.5,30.09,0.01,21.16,31.4,19.3,21.6,0,0,0
2438,2025-09-10 12:00:00,18.2,95.0,0,7.2,12.8,30.09,0.01,21.17,31.4,19.3,21.6,0,0,0
2439,2025-09-10 13:00:00,18.0,95.0,0,7.3,12.2,30.08,0.01,20.94,31.07,19.2,21.6,0,0,0
2440,2025-09-10 14:00:00,17.9,95.0,0,7.8,12.5,30.07,0.0,20.73,30.81,19.6,21.5,0,0,0
2441,2025-09-10 15:00:00,17.8,95.0,0,7.2,12.3,30.06,0.0,20.9,31.06,19.8,21.6,0,0,0
2442,2025-09-10 16:00:00,17.9,95.0,0,4.8,9.5,30.06,0.0,20.88,31.08,19.3,21.6,0,0,0
2443,2025-09-10 17:00:00,18.1,95.0,0,3.8,8.0,30.06,0.0,20.78,30.95,19.4,21.5,0,0,0
2444,2025-09-10 18:00:00,18.3,95.0,0,4.9,8.0,30.05,0.0,20.78,30.96,20.1,21.5,0,0,0
2445,2025-09-10 19:00:00,18.2,94.0,0,2.6,4.3,30.04,0.0,20.65,30.54,20.7,21.5,0,0,0
2446,2025-09-10 20:00:00,17.8,93.0,0,2.6,4.4,30.04,0.0,20.55,30.47,19.8,21.5,0,0,0
2447,2025-09-10 21:00:00,17.4,92.0,0,2.5,4.0,30.05,0.0,20.45,29.9,19.3,21.5,0,0,0
2448,2025-09-10 22:00:00,17.4,92.0,0,1.9,3.3,30.04,0.0,20.38,29.78,19.6,21.5,0,0,0
2449,2025-09-10 23:00:00,17.6,92.0,0,1.6,3.0,30.05,0.0,20.41,29.92,19.7,21.5,0,0,0
2450,2025-09-11 00:00:00,17.7,93.0,0,2.6,4.4,30.04,0.0,23.13,30.34,19.8,21.5,0,0,0
2451,2025-09-11 01:00:00,17.6,92.0,0,1.1,2.4,30.04,0.0,24.54,30.46,20.1,21.4,0,0,0
2452,2025-09-11 02:00:00,17.4,91.0,0,1.5,3.2,30.03,0.0,25.37,30.35,19.7,21.4,0,0,0
2453,2025-09-11 03:00:00,16.9,90.0,0,2.2,3.8,30.03,0.0,25.78,30.01,19.7,21.4,0,0,0
2454,2025-09-11 04:00:00,16.1,90.0,0,2.2,3.4,30.03,0.0,25.43,30.04,18.7,21.4,0,0,0
2455,2025-09-11 05:00:00,15.6,91.0,0,1.9,3.3,30.03,0.0,25.26,29.71,18.6,21.4,0,0,0
2456,2025-09-11 06:00:00,14.8,91.0,0,2.6,4.5,30.04,0.0,25.55,29.99,18.0,21.4,0,0,0
2457,2025-09-11 07:00:00,14.7,92.0,0,2.4,4.1,30.05,0.0,25.27,29.6,17.4,21.4,0,0,0
2458,2025-09-11 08:00:00,15.9,92.0,0,2.2,3.2,30.07,0.0,24.31,29.22,18.1,21.4,0,0,0
2459,2025-09-11 09:00:00,18.9,87.0,0,1.8,4.7,30.08,0.0,24.1,29.8,18.2,21.4,0,0,0
2460,2025-09-11 10:00:00,21.6,78.0,0,1.6,3.5,30.09,0.0,24.62,30.06,20.5,21.4,0,0,0
2461,2025-09-11 11:00:00,22.6,68.0,0,2.1,3.8,30.09,0.0,24.98,29.89,20.7,21.4,0,0,0
2462,2025-09-11 12:00:00,23.8,62.0,13,2.7,3.9,30.08,0.0,25.48,30.25,21.3,21.4,0,0,0
2463,2025-09-11 13:00:00,24.4,52.0,4,4.9,10.2,30.08,0.0,25.46,30.15,22.7,21.4,1,0,0
2464,2025-09-11 14:00:00,24.3,49.0,3,5.2,10.1,30.06,0.0,26.2,30.42,23.3,21.3,1,0,0
2465,2025-09-11 15:00:00,24.7,50.0,3,5.4,9.2,30.06,0.0,26.61,30.42,23.3,21.4,1,0,0
2466,2025-09-11 16:00:00,25.6,51.0,6,3.1,6.3,30.06,0.0,26.64,30.33,23.6,21.6,1,0,0
2467,2025-09-11 17:00:00,25.1,48.0,6,2.7,5.5,30.06,0.0,26.78,30.33,23.3,21.9,1,0,0
2468,2025-09-11 18:00:00,23.2,59.0,7,1.6,3.2,30.06,0.0,26.74,30.05,22.9,22.1,1,0,0
2469,2025-09-11 19:00:00,21.7,67.0,0,1.5,2.4,30.06,0.0,26.06,29.8,22.3,22.4,0,0,0
2470,2025-09-11 20:00:00,19.2,77.0,0,1.0,1.9,30.08,0.0,25.61,29.51,21.9,22.4,0,0,0
2471,2025-09-11 21:00:00,18.2,79.0,0,0.9,2.0,30.08,0.0,26.11,29.27,21.6,22.1,0,0,0
2472,2025-09-11 22:00:00,17.3,82.0,0,2.6,4.1,30.08,0.0,25.42,29.45,20.9,22.0,0,0,0
2473,2025-09-11 23:00:00,16.7,82.0,0,0.3,0.7,30.09,0.0,25.19,29.99,18.2,21.8,0,0,0
2474,2025-09-12 00:00:00,16.3,82.0,0,1.9,3.0,30.09,0.0,21.16,30.09,19.6,21.6,0,0,0
2475,2025-09-12 01:00:00,15.9,83.0,0,1.1,2.0,30.08,0.0,21.0,29.7,19.6,21.6,0,0,0
2476,2025-09-12 02:00:00,15.4,86.0,0,1.8,3.0,30.09,0.0,20.86,29.85,19.3,21.7,0,0,0
2477,2025-09-12 03:00:00,14.9,86.0,0,0.8,1.5,30.09,0.0,20.88,29.89,19.3,21.6,0,0,0
2478,2025-09-12 04:00:00,13.9,87.0,0,0.0,0.5,30.09,0.0,21.09,29.64,18.1,21.5,0,0,0
2479,2025-09-12 05:00:00,13.1,88.0,0,1.1,1.9,30.1,0.0,21.12,29.34,18.3,21.5,0,0,0
2480,2025-09-12 06:00:00,12.8,90.0,0,0.7,2.4,30.11,0.0,20.92,29.36,18.7,21.5,0,0,0
2481,2025-09-12 07:00:00,12.9,91.0,0,1.7,3.0,30.13,0.0,20.73,28.88,17.6,21.5,0,0,0
2482,2025-09-12 08:00:00,14.8,93.0,0,2.4,4.6,30.14,0.0,20.76,28.79,17.6,21.5,0,0,0
2483,2025-09-12 09:00:00,19.2,82.0,0,3.4,7.9,30.46,0.0,20.66,28.41,18.9,21.5,0,0,0
2484,2025-09-12 10:00:00,22.3,76.0,0,4.2,8.6,30.16,0.0,20.91,29.15,20.7,21.5,0,0,0
2485,2025-09-12 11:00:00,23.4,71.0,3,5.4,12.0,30.17,0.0,21.02,29.47,21.5,21.5,1,0,0
2486,2025-09-12 12:00:00,23.3,70.0,2,6.5,11.9,30.16,0.0,21.22,29.96,21.6,21.5,1,0,0
2487,2025-09-12 13:00:00,23.5,71.0,3,6.6,10.4,30.16,0.0,21.64,30.11,21.5,21.5,1,0,0
2488,2025-09-12 14:00:00,23.1,69.0,2,5.6,11.5,30.15,0.0,21.68,30.06,21.4,21.6,1,0,0
2489,2025-09-12 15:00:00,22.9,68.0,1,6.8,12.8,30.14,0.0,22.23,30.41,21.3,21.7,1,0,0
2490,2025-09-12 16:00:00,22.6,67.0,3,6.1,13.5,30.12,0.0,22.36,30.19,21.4,21.7,1,0,0
2491,2025-09-12 17:00:00,22.2,71.0,3,3.5,6.0,30.13,0.0,21.97,30.14,21.7,21.7,1,0,0
2492,2025-09-12 18:00:00,21.7,70.0,3,2.3,5.8,30.12,0.0,22.09,30.05,21.8,21.7,1,0,0
2493,2025-09-12 19:00:00,20.6,74.0,1,0.5,1.5,30.12,0.0,21.79,29.73,21.4,21.7,1,0,0
2494,2025-09-12 20:00:00,18.6,81.0,0,0.9,2.4,30.14,0.0,21.74,29.33,20.8,21.7,0,0,0
2495,2025-09-12 21:00:00,17.3,85.0,0,0.3,1.0,30.14,0.0,21.69,29.03,20.6,21.7,0,0,0
2496,2025-09-12 22:00:00,16.7,89.0,0,0.4,1.2,30.14,0.0,21.65,29.15,20.6,21.7,0,0,0
2497,2025-09-12 23:00:00,15.9,91.0,0,0.3,1.3,30.14,0.0,21.71,29.66,20.5,21.7,0,0,0
2498,2025-09-13 00:00:00,16.2,92.0,0,0.5,1.9,30.13,0.0,21.7,29.83,20.5,21.7,0,0,0
2499,2025-09-13 01:00:00,16.1,92.0,0,1.5,2.9,30.11,0.0,21.79,29.9,20.5,21.6,0,0,0
2500,2025-09-13 02:00:00,15.2,92.0,0,0.7,1.1,30.12,0.0,21.88,30.04,20.3,21.6,0,0,0
2501,2025-09-13 03:00:00,14.8,93.0,0,1.0,1.7,30.11,0.0,21.65,30.01,20.6,21.6,0,0,0
2502,2025-09-13 04:00:00,14.7,93.0,0,1.9,2.4,30.11,0.0,21.5,29.78,19.7,21.6,0,0,0
2503,2025-09-13 05:00:00,14.5,93.0,0,1.6,2.7,30.11,0.0,21.36,29.31,18.8,21.5,0,0,0
2504,2025-09-13 06:00:00,14.4,94.0,0,1.0,2.4,30.11,0.0,21.42,29.19,19.6,21.5,0,0,0
2505,2025-09-13 07:00:00,14.2,94.0,0,0.6,1.3,30.12,0.0,21.4,28.81,18.7,21.5,0,0,0
2506,2025-09-13 08:00:00,15.3,95.0,0,1.9,3.1,30.14,0.0,21.21,28.81,18.2,21.6,0,0,0
2507,2025-09-13 09:00:00,18.7,95.0,4,2.1,4.0,30.11,0.0,21.27,28.78,19.2,21.6,1,0,0
2508,2025-09-13 10:00:00,22.4,91.0,4,1.6,3.6,30.11,0.0,21.44,28.92,20.7,21.5,1,0,0
2509,2025-09-13 11:00:00,24.6,62.0,7,3.7,6.7,30.1,0.0,21.65,28.18,21.3,21.4,1,0,0
2510,2025-09-13 12:00:00,26.2,56.0,7,4.7,7.5,30.09,0.0,21.72,28.51,22.1,21.4,1,0,0
2511,2025-09-13 13:00:00,25.6,53.0,9,5.4,9.7,30.08,0.0,21.89,28.95,22.4,21.5,0,0,0
2512,2025-09-13 14:00:00,26.1,51.0,9,7.8,11.1,30.06,0.0,22.15,30.01,22.9,21.7,0,0,0
2513,2025-09-13 15:00:00,25.7,54.0,9,5.2,8.8,30.04,0.0,22.45,30.64,22.6,22.0,0,0,0
2514,2025-09-13 16:00:00,24.9,57.0,8,6.1,11.1,30.03,0.0,22.98,30.28,22.7,22.0,1,0,0
2515,2025-09-13 17:00:00,23.4,64.0,8,10.4,16.7,30.03,0.0,22.49,30.2,22.5,22.0,1,0,0
2516,2025-09-13 18:00:00,22.3,66.0,9,8.3,14.5,30.03,0.0,22.27,30.01,22.2,22.1,0,0,0
2517,2025-09-13 19:00:00,21.0,73.0,0,6.5,11.1,30.02,0.0,22.28,29.91,21.7,22.1,0,0,0
2518,2025-09-13 20:00:00,19.3,79.0,0,5.3,9.7,30.01,0.0,22.22,29.92,21.5,22.1,0,0,0
2519,2025-09-13 21:00:00,19.4,80.0,0,6.6,10.0,30.02,0.0,22.1,29.74,21.4,22.0,0,0,0
2520,2025-09-13 22:00:00,19.1,84.0,0,4.8,7.7,30.02,0.0,22.19,30.05,21.3,21.9,0,0,0
2521,2025-09-13 23:00:00,18.9,95.0,0,4.4,7.4,30.02,0.0,22.26,30.22,21.3,21.8,0,0,0
2522,2025-09-14 00:00:00,19.1,84.0,0,2.8,5.3,30.01,0.0,21.98,30.01,21.3,21.8,0,0,0
2523,2025-09-14 01:00:00,18.9,85.0,0,1.9,3.0,30.01,0.0,21.92,30.13,21.4,21.7,0,0,0
2524,2025-09-14 02:00:00,18.8,86.0,0,0.2,1.1,30.01,0.0,21.9,30.37,21.3,21.7,0,0,0
2525,2025-09-14 03:00:00,17.8,85.0,0,0.0,0.1,29.99,0.0,21.81,30.01,21.0,21.6,0,0,0
2526,2025-09-14 04:00:00,17.6,89.0,0,1.7,3.5,29.98,0.0,21.87,29.82,21.0,21.6,0,0,0
2527,2025-09-14 05:00:00,17.4,90.0,0,2.6,4.0,29.97,0.0,21.82,29.85,20.1,21.6,0,0,0
2528,2025-09-14 06:00:00,17.3,91.0,0,2.7,6.0,29.97,0.0,21.89,29.52,20.1,21.6,0,0,0
2529,2025-09-14 07:00:00,17.3,91.0,0,3.1,5.3,29.98,0.0,21.89,29.36,20.1,21.6,0,0,0
2530,2025-09-14 08:00:00,17.8,91.0,0,1.8,3.0,29.98,0.0,21.79,28.65,19.7,21.6,0,0,0
2531,2025-09-14 09:00:00,20.1,86.0,14,2.7,5.4,29.98,0.0,21.84,28.62,20.2,21.5,0,0,0
